product_id,location_id,price,date_of_sale
5439,29,63.3,2019-12-09
5331,93,17.9,2019-12-02
758,37,68.6,2017-06-12
4279,53,42.9,2019-08-05
4296,19,50.5,2019-06-24
2333,16,28.4,2018-05-21
2187,60,22.7,2018-04-16
3848,49,39.2,2019-02-11
4959,92,94.1,2019-10-07
5483,43,77.1,2020-01-27
1462,0,32.3,2018-03-05
2178,23,24.9,2018-04-02
4298,20,17.0,2019-07-22
2904,0,85.3,2018-10-08
1256,65,2.0,2017-10-16
5298,24,97.3,2019-05-27
2487,28,90.0,2018-08-06
1279,17,76.5,2017-11-20
1701,12,43.5,2017-11-20
5179,13,82.2,2019-05-13
5363,19,72.9,2019-11-04
276,4,96.0,2017-02-27
3678,90,20.4,2019-01-07
4957,102,2.8,2019-11-18
1542,10,73.8,2018-01-01
931,16,7.0,2017-06-12
4689,121,77.4,2019-09-23
2190,3,7.1,2018-04-02
5192,20,58.0,2019-05-27
1374,18,88.4,2017-10-16
5575,59,4.6,2020-02-03
1552,31,70.8,2017-10-16
484,37,57.1,2017-03-27
1435,53,5.8,2017-09-18
2209,51,36.5,2018-03-12
713,54,36.2,2017-05-29
4180,69,47.1,2019-05-06
5318,94,10.0,2019-07-01
5277,107,94.3,2019-07-29
2494,9,50.1,2018-07-09
4939,7,68.8,2019-10-21
5113,39,86.1,2019-05-27
4222,102,96.7,2019-04-22
4344,95,94.3,2019-08-05
2492,61,86.9,2018-05-07
2502,12,93.0,2018-06-25
336,21,53.9,2017-04-10
2421,82,95.7,2018-05-07
4763,121,51.3,2019-10-28
396,1,38.5,2017-04-24
795,59,26.4,2017-06-12
2914,86,21.0,2018-10-01
754,33,40.9,2017-06-12
837,31,22.7,2017-07-03
2163,75,31.3,2018-04-30
4565,69,12.6,2019-10-07
2042,69,54.2,2018-02-19
5060,43,89.6,2019-12-23
5329,3,78.4,2019-06-10
4982,61,2.4,2019-11-18
3384,7,9.5,2018-11-12
3537,46,24.1,2018-12-31
2477,49,39.8,2018-05-07
2604,39,69.8,2018-06-11
5304,2,78.9,2019-07-15
2421,14,68.7,2018-04-30
1266,42,80.6,2017-10-16
1447,6,2.6,2017-12-04
2889,39,45.7,2018-09-24
2467,15,95.8,2018-06-25
3929,47,94.5,2019-03-25
3895,19,93.1,2019-03-18
3580,19,93.0,2019-01-14
5178,20,46.5,2019-05-27
4221,94,59.6,2019-06-03
5198,7,86.0,2019-06-17
3600,35,97.6,2019-02-25
2514,20,6.5,2018-06-18
4566,18,36.7,2019-08-12
3154,20,41.2,2018-10-01
1774,65,26.4,2018-01-22
5503,108,90.8,2020-02-10
1799,15,66.0,2017-12-25
5311,68,37.3,2019-07-01
1215,29,49.2,2017-09-11
5506,93,46.1,2019-12-23
2510,17,27.2,2018-08-13
2568,21,3.3,2018-05-21
3109,43,52.0,2018-11-05
3398,51,61.3,2018-11-19
2511,2,56.4,2018-06-11
3584,12,7.2,2018-12-31
3382,102,77.1,2019-01-07
4933,23,8.8,2019-11-18
2327,21,90.0,2018-05-14
74,3,77.7,2017-02-13
2480,56,1.7,2018-06-11
887,14,37.3,2017-06-19
3628,82,54.0,2018-12-17
2421,9,45.8,2018-05-14
4661,109,33.5,2019-09-09
4483,48,72.4,2019-08-05
3847,3,70.8,2019-02-25
2322,66,7.4,2018-06-18
1246,38,37.2,2017-10-02
5561,20,78.5,2020-01-20
2485,7,49.8,2018-07-09
1637,53,21.4,2017-12-04
5528,1,52.5,2019-12-23
4318,73,43.2,2019-07-01
956,48,53.1,2017-06-05
3179,26,99.8,2018-11-19
2777,12,31.7,2018-07-16
864,46,89.7,2017-07-10
1690,68,87.3,2017-12-18
3447,20,81.9,2018-11-26
2913,28,16.6,2018-10-15
2987,19,63.7,2018-09-24
1695,1,20.4,2017-12-11
814,51,25.3,2017-07-17
1217,41,9.3,2017-10-23
1196,39,11.0,2017-08-21
5086,36,12.9,2019-04-22
5031,94,12.6,2019-11-18
4532,57,25.3,2019-09-23
5189,19,60.2,2019-05-06
2347,14,9.9,2018-04-23
3484,57,18.2,2018-12-17
2549,47,42.0,2018-05-28
4294,81,94.8,2019-06-17
2832,18,19.9,2018-08-13
2556,47,9.9,2018-05-21
2439,73,10.5,2018-07-02
5125,5,77.0,2019-06-03
3455,56,26.6,2018-12-03
5001,83,14.5,2019-12-23
2588,20,60.5,2018-06-11
2333,36,23.3,2018-04-23
3332,93,4.7,2019-01-07
4591,36,77.5,2019-09-23
4025,101,8.1,2019-04-29
532,5,15.6,2017-06-19
5268,13,82.9,2019-06-03
1291,47,44.7,2017-09-11
2739,5,43.1,2018-07-09
2146,61,70.6,2018-04-02
2153,30,75.1,2018-03-19
2004,15,10.8,2018-02-26
4270,94,42.3,2019-07-22
4111,80,89.5,2019-04-29
1597,41,85.7,2017-11-06
2348,61,3.0,2018-07-02
2527,26,48.9,2018-05-28
380,9,24.2,2017-05-15
250,12,58.9,2017-02-27
1762,39,76.3,2017-12-18
908,26,18.8,2017-06-26
443,54,83.9,2017-05-08
1251,41,56.3,2017-09-11
578,36,71.1,2017-06-19
1284,19,38.7,2017-10-09
2466,64,2.3,2018-06-04
1320,36,54.1,2017-10-02
743,36,30.6,2017-07-03
2950,7,53.2,2018-09-10
2334,47,34.3,2018-06-04
4808,103,82.4,2019-10-28
5264,22,98.8,2019-06-24
839,63,18.5,2017-06-19
754,2,38.7,2017-05-08
1411,29,83.1,2017-11-13
2515,85,95.1,2018-08-27
4773,61,53.0,2019-12-02
753,45,21.5,2017-05-01
1612,7,49.8,2017-12-04
5250,19,72.1,2019-06-03
4532,57,38.9,2019-09-16
805,30,12.4,2017-05-22
1513,2,67.7,2017-11-13
1773,73,50.1,2018-01-22
3562,9,23.1,2018-12-17
3537,18,69.8,2019-02-25
3999,66,25.0,2019-05-06
4088,53,89.6,2019-04-08
5246,14,83.0,2019-07-29
863,26,4.0,2017-07-17
5123,94,91.6,2019-07-08
5131,53,68.1,2019-04-22
2429,9,13.8,2018-06-11
1446,49,3.3,2017-11-27
4711,94,59.6,2019-09-23
1434,50,85.8,2017-10-16
5459,90,95.6,2020-01-20
2118,2,79.2,2018-03-12
591,46,93.9,2017-05-01
5259,19,71.2,2019-07-08
5428,27,1.9,2019-12-09
1809,56,87.5,2018-01-29
4790,19,69.9,2019-10-21
4853,29,2.2,2019-10-21
5298,0,62.3,2019-05-27
2099,32,63.3,2018-03-05
4684,4,22.8,2020-01-06
3863,12,45.2,2019-04-15
877,37,84.2,2017-07-17
753,26,35.0,2017-05-22
1645,5,65.7,2017-11-27
2651,72,95.2,2018-06-11
2268,69,16.8,2018-05-07
3207,100,5.3,2018-11-12
1396,56,98.5,2017-10-30
3979,18,70.5,2019-04-08
539,51,35.3,2017-04-24
2077,7,9.2,2018-04-09
5152,3,23.4,2019-06-10
1596,16,66.3,2018-01-08
1296,26,93.8,2017-08-28
539,29,91.9,2017-03-27
4597,26,79.1,2019-10-14
1297,48,38.2,2017-11-06
257,30,96.3,2017-03-27
5203,74,74.7,2019-07-15
1725,10,25.6,2018-01-29
4031,2,76.1,2019-04-15
4813,13,13.5,2019-11-25
1816,36,22.6,2017-12-04
5123,73,78.5,2019-04-22
864,58,9.2,2017-08-07
5471,103,94.5,2019-12-09
3484,31,16.3,2018-12-24
4642,36,59.8,2019-09-16
2623,73,95.3,2018-07-02
5440,18,20.0,2020-01-13
4545,41,31.9,2019-09-02
967,15,90.1,2017-06-26
4616,63,52.5,2019-10-21
854,48,15.0,2017-07-10
2984,72,79.4,2018-10-01
1693,40,15.3,2017-12-04
4723,110,51.6,2019-10-14
5199,85,40.0,2019-07-08
1254,33,58.8,2017-11-20
5510,15,94.4,2019-12-09
783,36,10.3,2017-06-12
4190,107,59.9,2019-07-01
5246,50,43.7,2019-06-24
2187,42,29.3,2018-04-02
3882,26,80.3,2019-02-25
2493,24,4.3,2018-05-21
769,2,15.6,2017-07-03
4804,16,52.8,2019-11-25
2331,44,95.7,2018-05-21
4833,66,46.4,2019-09-23
5121,63,65.1,2019-05-20
4252,16,29.8,2019-06-10
5100,65,96.9,2019-07-01
1457,72,16.5,2017-10-02
2548,15,72.0,2018-07-02
1852,12,18.1,2018-01-15
4825,73,40.7,2019-09-30
3882,32,39.0,2019-03-18
253,1,95.3,2017-03-06
5562,103,28.3,2020-01-13
1291,29,93.2,2017-10-30
4303,7,58.4,2019-06-10
5276,30,46.6,2019-07-01
759,37,58.3,2017-05-08
3530,31,54.2,2018-12-10
1335,12,64.9,2017-10-30
4591,53,69.8,2019-10-07
4933,79,93.2,2019-12-09
3068,32,77.6,2018-11-05
1628,35,76.5,2017-12-18
5277,73,78.3,2019-06-24
5174,73,65.2,2019-05-06
3550,25,11.5,2018-12-10
3835,29,32.5,2019-02-18
4635,53,36.5,2019-11-04
1933,12,37.2,2018-01-15
1076,73,86.2,2018-02-19
1776,36,25.7,2017-11-27
636,39,68.8,2017-05-22
2375,10,40.5,2018-04-30
1331,13,67.3,2017-11-13
1493,12,27.8,2017-10-30
454,42,53.9,2017-05-15
5522,22,50.0,2019-12-16
2401,84,26.8,2018-05-14
1454,18,16.6,2017-11-06
4846,18,82.3,2019-09-30
2773,29,20.7,2018-08-20
1697,65,33.6,2017-12-18
4697,53,13.7,2019-11-04
5452,30,87.9,2019-11-11
1018,37,20.2,2017-07-24
2071,47,49.5,2018-04-23
3987,12,92.1,2019-05-20
2398,51,97.1,2018-05-14
1188,12,41.3,2017-10-16
5043,45,46.4,2019-10-21
2508,35,21.9,2018-06-18
259,41,20.1,2017-02-13
3828,18,43.3,2019-02-04
2712,79,3.4,2018-08-06
1830,13,37.8,2018-02-05
1961,65,60.7,2018-02-19
1395,47,14.0,2017-10-30
5297,21,66.7,2019-07-29
1310,69,27.5,2017-09-18
4716,67,10.7,2019-09-09
3866,19,32.8,2019-04-08
4985,89,87.3,2019-12-30
5490,121,80.1,2019-12-30
6,47,93.1,2017-01-30
5103,35,49.7,2019-04-22
2365,66,99.7,2018-04-30
5021,30,21.2,2019-12-02
4605,80,46.6,2019-08-19
2290,0,3.5,2018-05-14
5258,14,67.0,2019-05-20
973,3,34.4,2017-06-05
795,8,21.4,2017-05-29
4168,77,82.4,2019-04-08
2442,79,9.6,2018-06-18
2776,15,75.3,2018-09-24
1204,66,18.9,2017-09-18
3935,19,51.4,2019-04-01
3228,65,90.5,2018-12-31
4482,39,25.5,2019-08-05
4218,99,30.4,2019-06-24
1337,64,96.3,2017-11-06
4980,68,98.9,2019-10-28
5125,93,80.8,2019-06-10
2910,32,67.9,2018-10-01
2056,62,13.0,2018-03-26
2611,5,82.3,2018-07-23
1772,19,81.8,2017-12-11
4261,13,96.2,2019-06-24
2704,19,69.5,2018-07-23
4018,30,46.1,2019-03-18
1775,51,34.8,2018-01-15
1474,32,7.3,2017-11-27
1755,21,17.7,2018-01-29
5375,89,27.4,2019-12-02
4852,23,68.8,2019-12-16
84,0,74.8,2017-01-23
3376,18,86.9,2018-12-17
4906,12,59.5,2019-10-21
645,8,96.1,2017-06-12
861,9,47.3,2017-06-12
134,19,1.3,2017-01-23
2402,66,57.0,2018-07-09
995,19,25.1,2017-06-12
407,43,88.4,2017-04-10
2322,46,27.6,2018-05-28
1226,59,59.5,2017-11-20
5013,115,92.0,2019-12-16
1610,68,30.9,2017-12-11
3062,54,43.2,2018-11-26
126,0,50.9,2017-04-17
1972,3,74.1,2018-02-19
1181,51,98.3,2017-10-09
3237,65,34.4,2018-10-29
1076,43,1.0,2017-07-31
5470,18,1.3,2019-11-25
2862,48,79.7,2018-09-17
5508,56,99.7,2019-11-18
1213,13,89.3,2017-10-09
10,8,96.7,2017-01-02
1767,25,5.0,2018-02-26
4582,14,77.3,2019-09-02
4922,10,10.3,2019-11-04
3012,46,26.6,2018-10-08
5071,77,83.5,2019-12-23
3076,5,76.8,2018-09-24
4975,8,13.9,2019-10-28
4228,84,94.8,2019-06-24
3894,13,56.8,2019-04-29
2598,22,42.8,2018-07-02
4211,67,1.6,2019-04-15
2902,15,59.6,2018-09-24
1429,18,29.5,2017-10-02
2829,43,24.6,2018-08-06
1984,0,31.0,2018-05-07
2160,46,27.8,2018-03-19
380,8,77.1,2017-02-27
2770,14,17.2,2018-07-16
4493,46,32.6,2019-08-05
1428,49,40.9,2017-12-11
2652,2,33.9,2018-07-09
2570,75,7.4,2018-07-23
4211,42,1.3,2019-05-27
857,47,78.7,2017-05-15
3163,0,91.7,2018-11-19
5115,25,18.8,2019-05-20
1402,20,27.7,2017-11-20
1546,13,62.0,2017-10-16
3422,64,60.1,2018-12-10
74,36,88.4,2017-02-06
2359,82,29.3,2018-07-02
5455,57,3.1,2019-12-30
1754,27,42.2,2018-01-01
2954,64,30.0,2018-09-10
4807,3,61.9,2019-12-02
1213,47,88.5,2017-08-21
5342,82,3.3,2019-12-16
3699,72,54.5,2019-01-07
2744,36,11.0,2018-08-06
5305,67,47.8,2019-07-29
2502,63,19.5,2018-06-25
2781,13,24.2,2018-08-27
3916,66,68.0,2019-03-18
5382,86,95.8,2019-12-09
4939,57,80.4,2019-12-02
784,13,36.4,2017-05-22
1474,18,62.2,2017-09-25
1666,46,3.3,2017-11-20
2225,46,99.2,2018-03-19
2412,46,77.0,2018-05-14
3999,46,62.9,2019-03-11
2918,5,97.7,2018-10-01
390,37,17.1,2017-03-13
2428,26,58.2,2018-07-30
5021,56,38.6,2019-11-04
5089,3,36.3,2019-05-06
4724,99,99.4,2019-10-21
4184,63,41.4,2019-06-10
5531,12,74.6,2020-01-20
3698,52,60.1,2019-03-04
4666,77,47.9,2019-09-16
1559,16,28.1,2018-01-01
1549,59,96.4,2017-12-18
2556,0,60.2,2018-06-04
5462,74,48.3,2019-11-25
4448,100,92.8,2019-07-22
5064,75,3.7,2019-12-16
5147,40,4.4,2019-05-27
1513,52,11.9,2017-12-04
2415,6,2.7,2018-06-11
4131,52,9.3,2019-04-01
1679,64,48.2,2018-01-22
3600,86,21.0,2019-01-14
4697,3,22.9,2019-12-02
457,33,3.1,2017-07-17
1969,54,74.1,2018-02-19
1646,65,48.9,2017-12-25
2386,9,49.3,2018-04-23
3313,45,70.9,2018-11-05
2510,48,78.8,2018-05-28
2952,31,41.8,2018-10-22
3361,73,76.0,2018-10-22
2967,13,82.2,2018-10-15
946,8,73.3,2017-06-26
1665,4,1.4,2018-01-15
3979,63,47.5,2019-05-06
2828,18,9.0,2018-09-10
5085,5,59.7,2019-06-17
763,38,10.9,2017-07-10
5270,79,25.4,2019-06-24
1201,63,43.3,2017-08-14
849,25,12.1,2017-07-10
414,51,87.3,2017-04-17
4375,72,34.6,2019-07-01
3376,15,49.9,2018-11-12
2656,60,4.4,2018-07-30
5531,39,27.8,2019-12-09
4331,19,75.6,2019-08-19
2293,43,13.6,2018-04-23
786,26,82.4,2017-08-21
4051,48,14.0,2019-05-13
4655,85,25.0,2019-10-07
3210,12,23.5,2018-10-29
821,13,97.6,2017-05-29
2200,40,50.7,2018-03-26
4458,102,99.6,2019-10-28
3205,68,37.1,2018-12-24
2085,5,17.5,2018-04-30
1331,19,27.9,2017-09-11
2487,10,55.3,2018-06-18
2653,56,6.1,2018-07-16
2,18,92.7,2017-01-02
1862,46,87.0,2018-02-12
4817,43,3.0,2019-09-23
1624,14,1.4,2018-01-29
2401,39,21.5,2018-06-11
4908,88,77.4,2020-01-06
4852,43,47.4,2019-12-02
1324,14,52.0,2017-11-20
4356,75,74.0,2019-07-01
824,9,63.4,2017-07-17
2603,30,10.7,2018-07-30
3466,86,82.3,2019-01-14
2225,47,57.9,2018-05-28
296,15,73.9,2017-07-31
1637,41,79.5,2017-11-06
2476,49,49.1,2018-04-30
1298,27,42.0,2017-11-13
5563,83,60.3,2020-02-03
3844,26,47.5,2019-03-25
4994,45,14.5,2019-11-11
2189,75,59.6,2018-04-02
5246,94,37.0,2019-06-10
1454,14,46.7,2017-10-09
1406,12,18.6,2017-11-13
782,2,50.4,2017-06-19
5563,53,60.8,2019-12-30
4701,19,33.9,2019-09-09
488,60,97.1,2017-04-17
4985,31,18.0,2019-10-21
4620,31,35.3,2019-08-26
5410,29,98.4,2019-12-23
2327,8,55.9,2018-05-21
1558,51,5.8,2017-11-06
1526,32,38.8,2017-11-20
2525,30,78.1,2018-07-16
3765,31,87.0,2019-03-04
465,47,75.9,2017-05-22
2461,38,55.8,2018-04-30
686,7,34.2,2017-05-22
3852,3,96.2,2019-03-11
4613,76,31.6,2019-09-23
1279,18,38.3,2017-09-25
4380,22,57.4,2019-08-26
12,18,4.9,2017-01-02
859,35,81.1,2017-06-19
2668,79,87.9,2018-07-09
3190,56,60.6,2018-10-22
720,4,91.0,2017-04-24
2494,12,57.6,2018-05-14
2005,7,73.9,2018-02-19
3581,1,68.3,2018-12-24
1031,13,76.3,2017-09-04
2564,9,41.7,2018-06-25
5048,74,66.5,2019-12-16
5532,85,4.9,2019-12-23
5137,19,12.2,2019-05-27
2495,42,22.8,2018-07-23
4382,15,11.3,2019-08-12
3177,90,78.9,2018-10-08
5401,29,3.4,2019-11-18
5394,56,42.2,2019-11-25
1608,30,71.1,2017-12-11
2225,28,92.4,2018-04-16
3031,29,59.1,2018-09-17
786,43,48.0,2017-06-12
2421,29,16.4,2018-07-09
2593,39,12.4,2018-07-09
1486,19,35.5,2017-11-06
832,13,31.2,2017-05-22
762,39,92.1,2017-04-24
4894,10,84.4,2019-09-30
4804,20,69.1,2019-12-09
5220,5,96.7,2019-06-24
4177,62,22.5,2019-04-29
3820,46,41.2,2019-03-04
4224,6,78.1,2019-06-03
819,47,7.0,2017-05-15
4376,9,82.8,2019-07-29
5245,48,71.9,2019-07-15
656,48,7.8,2017-05-15
3600,5,97.1,2018-12-17
5218,22,39.4,2019-06-10
1902,48,31.2,2018-01-22
5564,8,30.8,2020-02-10
2739,90,19.3,2018-08-06
3403,61,90.7,2018-12-31
2647,79,34.0,2018-07-09
774,4,7.7,2017-05-22
318,19,40.3,2017-03-27
5399,16,36.9,2020-01-06
5351,82,34.7,2019-11-25
681,45,87.4,2017-06-05
2058,13,52.6,2018-04-09
5348,36,74.9,2019-11-11
5346,69,46.5,2019-11-04
2488,73,67.6,2018-06-11
2386,79,68.5,2018-07-23
2638,7,29.3,2018-07-09
2658,46,97.3,2018-07-30
5297,10,45.3,2019-06-10
4352,13,37.9,2019-07-22
5253,26,80.2,2019-07-01
421,30,41.7,2017-04-24
4199,39,39.8,2019-05-06
5344,96,61.0,2019-12-02
1361,35,32.8,2017-09-18
396,49,1.5,2017-03-27
4155,38,40.1,2019-04-15
1167,27,44.8,2017-09-18
3447,77,99.1,2018-11-12
857,45,49.8,2017-07-17
2393,42,4.7,2018-05-14
1374,60,62.5,2017-11-20
1069,30,34.6,2017-08-21
4585,77,5.2,2019-10-07
4894,65,89.5,2019-10-21
1458,40,69.3,2017-10-09
233,36,74.5,2017-04-17
3783,19,53.5,2019-02-18
4192,39,70.1,2019-04-29
2877,39,60.3,2018-09-03
2331,9,35.8,2018-04-30
3936,10,91.5,2019-05-06
1817,72,79.3,2018-01-22
5088,32,65.2,2019-07-01
2946,9,90.3,2018-09-03
3448,30,33.9,2018-12-31
4192,27,41.7,2019-04-08
3805,29,36.0,2019-03-11
5060,40,31.3,2019-11-25
3537,86,83.8,2018-12-31
3451,49,62.1,2018-12-17
2972,52,56.3,2018-10-01
1447,24,31.4,2017-10-02
2449,50,95.4,2018-06-11
1379,32,52.3,2017-11-06
4362,90,77.1,2019-07-08
5397,15,97.9,2019-12-23
2893,29,52.2,2018-08-13
1754,66,99.1,2017-12-25
2162,19,56.4,2018-05-07
1972,28,98.3,2018-03-19
5298,65,84.1,2019-07-01
3969,110,5.4,2019-04-15
4072,80,99.8,2019-04-22
3368,47,76.6,2018-11-05
1279,69,72.8,2017-10-02
1595,69,65.9,2018-01-01
5454,96,89.9,2019-11-18
5164,107,25.9,2019-07-01
990,42,42.4,2017-06-12
2683,77,7.7,2018-07-23
3062,30,7.1,2018-10-22
4038,19,64.8,2019-04-22
4148,36,82.9,2019-05-20
2139,51,1.2,2018-03-19
5311,9,66.1,2019-07-01
5570,96,48.7,2019-12-16
2194,9,93.6,2018-06-04
3361,12,56.2,2018-12-03
2645,31,23.3,2018-06-04
5198,44,6.8,2019-07-01
4478,13,75.4,2019-09-09
2051,69,80.3,2018-04-23
5195,1,25.8,2019-07-08
961,48,86.4,2017-07-17
4226,100,80.4,2019-05-20
3280,50,31.8,2018-10-22
3751,36,90.4,2019-02-04
1736,18,60.8,2017-12-25
3044,59,71.9,2018-09-24
1248,26,52.4,2017-10-02
1650,60,16.6,2017-10-30
3686,90,38.9,2019-03-18
3365,100,5.5,2018-12-10
177,26,82.9,2017-01-23
1727,73,29.2,2017-12-04
2437,15,68.7,2018-05-21
1234,52,17.6,2017-09-18
2597,28,25.8,2018-07-02
2582,4,9.2,2018-06-25
4780,80,95.1,2019-11-11
4609,22,45.8,2019-09-09
811,5,82.3,2017-08-07
2102,30,12.4,2018-03-19
4310,104,64.7,2019-08-19
520,15,13.6,2017-06-05
4817,10,49.7,2019-10-07
4170,6,70.2,2019-06-24
2010,12,62.3,2018-02-05
1431,25,65.4,2017-10-23
2947,86,31.8,2018-10-15
4324,30,31.8,2019-07-15
4377,52,55.3,2019-09-16
21,3,19.5,2016-12-12
1143,30,48.2,2017-07-31
1806,26,37.5,2017-12-18
934,30,53.1,2017-06-19
4662,79,77.5,2019-10-14
2442,36,12.6,2018-05-07
859,26,18.8,2017-07-10
2399,14,52.5,2018-06-18
3287,79,96.0,2018-11-26
1738,35,15.7,2017-11-27
4214,3,11.4,2019-05-20
3331,3,48.5,2019-01-07
5329,61,2.7,2019-07-08
3603,35,22.9,2018-12-17
2403,48,81.0,2018-05-14
3323,5,76.7,2018-12-03
4396,92,13.6,2019-07-29
3863,77,6.1,2019-04-01
3224,73,11.0,2018-10-01
4000,69,47.6,2019-04-01
5099,31,82.8,2019-07-01
1817,30,14.2,2018-01-01
1848,36,10.9,2017-12-11
3981,39,51.3,2019-04-15
2829,47,89.9,2018-09-17
2497,22,53.8,2018-05-07
1526,41,9.6,2017-12-18
2495,43,83.8,2018-07-16
4631,36,83.8,2019-09-02
3317,22,94.8,2018-10-29
2386,1,17.7,2018-06-25
3106,61,34.8,2018-11-12
5575,99,9.1,2019-12-16
4185,80,40.9,2019-04-29
4178,100,33.0,2019-04-22
4342,20,28.3,2019-07-01
4066,80,50.0,2019-04-29
2393,75,36.7,2018-05-28
1447,59,50.8,2017-10-30
4377,29,43.6,2019-09-02
3061,56,28.1,2018-09-17
1402,3,23.6,2017-09-25
805,56,83.9,2017-05-15
4251,50,49.9,2019-08-05
5279,30,27.1,2019-07-08
1221,12,69.0,2017-09-18
5316,72,31.1,2019-08-12
2573,60,76.7,2018-07-30
4900,45,57.6,2019-12-02
2477,8,88.8,2018-07-16
4342,36,18.6,2019-07-08
74,6,46.8,2017-01-23
2203,20,71.3,2018-05-21
402,46,70.4,2017-03-20
4689,19,56.6,2019-09-09
3516,18,51.8,2018-11-26
4775,28,75.1,2019-12-09
1018,37,90.5,2017-08-07
5570,104,54.1,2019-12-16
4404,19,62.4,2019-09-09
5008,3,89.9,2019-12-30
2647,36,84.8,2018-06-04
3981,42,84.0,2019-05-06
5125,31,99.8,2019-06-17
4173,74,76.4,2019-06-17
3863,86,55.5,2019-02-25
1417,63,28.5,2017-11-13
3974,36,96.4,2019-03-25
5195,31,12.3,2019-07-22
986,39,90.1,2017-06-26
1404,46,83.8,2017-11-20
4775,36,62.8,2019-10-07
1796,5,33.6,2017-12-18
5106,46,27.0,2019-06-03
2596,51,61.5,2018-07-16
1849,36,46.6,2017-12-11
4330,29,91.6,2019-07-15
468,38,15.5,2017-04-03
1447,40,47.1,2017-10-09
2164,1,83.7,2018-04-16
1626,28,88.9,2017-11-20
5435,41,55.4,2020-01-20
5547,85,21.5,2019-12-30
5149,30,28.7,2019-06-24
2174,73,34.9,2018-03-05
5201,67,1.8,2019-07-22
2691,43,31.4,2018-06-18
4247,29,61.6,2019-06-17
482,2,19.2,2017-04-24
3600,76,36.0,2019-01-14
5195,9,81.0,2019-06-24
4135,74,79.6,2019-05-20
636,29,87.7,2017-06-12
911,19,85.9,2017-07-17
1506,15,65.6,2017-10-23
2829,14,39.8,2018-08-27
1730,7,12.7,2017-12-11
2616,50,85.6,2018-06-04
5199,43,2.4,2019-06-17
3205,29,82.1,2018-10-29
666,36,61.8,2017-05-29
2248,13,39.0,2018-04-16
4332,10,10.3,2019-06-17
797,33,47.4,2017-05-01
1679,21,83.1,2018-01-22
2454,13,48.7,2018-04-23
2859,24,61.8,2018-10-22
910,41,83.7,2017-06-05
2051,53,42.8,2018-04-23
1671,39,42.3,2017-12-18
641,37,25.0,2017-07-03
2642,59,52.4,2018-07-02
4589,51,89.1,2019-10-14
4561,65,91.4,2019-08-26
763,4,86.1,2017-05-22
1254,4,40.4,2017-10-09
4261,48,74.5,2019-08-26
3979,77,71.2,2019-03-18
3309,80,9.4,2018-11-05
5422,43,67.1,2019-12-16
5384,105,12.4,2019-11-04
686,39,89.9,2017-06-26
1,36,7.6,2017-02-06
5297,3,47.3,2019-07-08
781,22,58.2,2017-06-12
1310,21,35.2,2017-09-25
16,24,6.0,2017-02-20
2382,47,15.6,2018-06-04
2498,69,40.9,2018-05-21
4221,51,46.4,2019-04-22
2653,28,20.7,2018-07-09
4549,1,99.0,2019-09-02
1289,36,12.6,2017-10-02
983,10,65.4,2017-08-14
1316,47,81.6,2017-10-02
5466,104,2.1,2020-02-10
1550,39,57.9,2017-10-16
5267,80,34.1,2019-06-03
848,36,80.3,2017-05-22
3554,47,24.7,2018-12-17
5331,9,98.4,2019-12-23
2168,73,27.4,2018-06-04
1888,5,88.3,2018-01-01
3933,63,67.2,2019-03-11
2964,3,12.4,2018-09-10
5270,20,56.4,2019-07-22
2641,16,86.0,2018-07-09
1652,36,62.7,2018-01-08
987,22,24.1,2017-07-10
2564,1,55.0,2018-07-23
3475,72,64.4,2019-01-14
4565,36,54.4,2019-09-16
5204,46,97.6,2019-06-17
1248,10,4.5,2017-08-21
929,36,36.7,2017-07-10
5162,18,7.6,2019-06-24
5344,87,96.3,2019-11-25
4247,86,84.7,2019-07-15
1741,14,27.1,2017-12-25
3544,75,78.1,2018-12-31
3487,57,16.4,2019-01-21
2385,35,66.4,2018-05-14
1849,56,54.8,2018-02-05
48,12,20.8,2016-12-26
809,54,64.2,2017-07-03
1245,3,67.2,2017-09-11
943,1,21.3,2017-05-22
1163,26,83.0,2017-10-16
2683,57,94.8,2018-08-06
5319,36,95.7,2019-05-27
3686,83,59.4,2019-03-18
4264,45,79.0,2019-07-22
757,8,68.9,2017-06-19
1993,25,6.4,2018-02-05
4981,0,73.0,2020-01-27
791,1,36.3,2017-05-08
4271,29,43.8,2019-07-08
2457,68,46.1,2018-06-18
2402,10,36.1,2018-07-09
2505,8,58.0,2018-05-28
2779,86,3.2,2018-08-20
1562,33,40.0,2017-11-20
2556,12,20.2,2018-07-09
4005,45,38.1,2019-04-08
779,15,82.8,2017-06-19
3864,36,96.3,2019-03-04
2119,3,1.4,2018-05-07
3565,43,43.3,2019-02-04
4659,31,1.5,2019-10-07
1252,46,27.8,2017-09-25
1208,6,40.5,2017-10-30
3702,20,55.3,2019-02-11
1807,48,79.9,2018-01-08
4224,36,90.1,2019-05-20
4176,53,43.7,2019-04-29
5114,9,43.1,2019-06-24
1809,56,49.8,2017-12-25
5180,10,21.9,2019-05-20
1235,49,96.2,2017-10-02
761,46,79.3,2017-05-22
1844,20,3.5,2017-12-25
3655,75,24.0,2018-12-31
3738,52,98.2,2019-01-21
4939,31,59.1,2019-10-07
1074,14,85.7,2017-09-04
4208,31,38.9,2019-04-15
2057,26,22.3,2018-03-12
