product_id,location_id,stock,valid_day
1487,41,3,2017-12-18
4793,88,5,2019-09-16
3012,53,8,2018-08-27
1459,14,2,2017-10-30
4224,73,3,2019-04-22
845,31,5,2017-05-01
2194,62,2,2018-04-30
375,45,2,2017-03-20
5255,32,2,2019-07-01
358,5,2,2017-07-10
2972,7,2,2018-09-17
4485,121,8,2019-08-19
5567,30,2,2020-01-20
100,35,2,2017-01-23
779,24,6,2017-04-24
592,40,5,2017-03-27
2986,41,8,2018-08-20
4429,14,2,2019-07-22
5575,96,7,2019-12-23
757,56,2,2017-05-01
5331,109,2,2019-11-11
5019,66,8,2019-10-14
5233,39,2,2019-06-17
4462,95,8,2019-08-05
854,31,10,2017-05-08
4081,47,1,2019-07-01
4352,57,6,2019-06-24
4894,41,1,2019-10-14
969,28,6,2017-08-21
2920,9,2,2018-09-10
4362,77,10,2019-07-15
1696,24,4,2017-11-20
401,38,6,2017-02-27
1735,50,2,2017-12-25
1586,39,15,2017-10-09
261,51,5,2017-03-06
2570,30,1,2018-06-04
5472,52,5,2019-11-18
1475,73,8,2017-09-25
4936,84,1,2019-11-11
4159,39,3,2019-04-15
1849,65,2,2018-01-01
3868,15,10,2019-01-28
4635,90,4,2019-09-09
4638,94,6,2019-08-26
3240,68,8,2018-10-22
4686,80,9,2019-09-23
4445,38,7,2019-07-08
3125,45,5,2018-09-24
4342,35,3,2019-07-22
850,66,5,2017-07-10
1335,41,3,2017-11-13
2971,38,8,2018-08-20
2219,16,9,2018-04-02
5126,31,12,2019-06-03
2194,56,9,2018-04-16
5178,47,11,2019-04-29
752,54,3,2017-05-08
481,49,1,2017-04-24
4348,43,5,2019-06-17
4454,24,6,2019-07-15
4378,101,6,2019-06-24
1557,11,1,2017-10-23
1233,73,2,2017-10-09
2902,68,13,2018-08-06
4660,22,5,2019-09-02
3946,20,1,2019-04-01
2662,2,3,2018-06-18
4574,48,4,2019-08-19
2000,16,9,2018-04-16
160,8,2,2017-07-24
3946,36,13,2019-02-18
1755,23,1,2017-11-27
4891,44,3,2019-10-07
2403,86,11,2018-06-25
3012,4,6,2018-10-01
4861,9,8,2019-09-23
3363,75,5,2018-10-22
2519,39,3,2018-06-25
2700,86,9,2018-07-09
3927,30,23,2019-02-18
2025,20,2,2018-02-26
2210,59,7,2018-03-05
4627,104,6,2019-08-26
5414,31,3,2021-01-18
3594,73,2,2019-01-14
4582,9,3,2019-08-26
5450,3,18,2019-11-11
957,19,13,2017-06-12
4985,29,23,2019-11-18
2921,29,7,2018-09-03
4634,48,3,2019-09-02
701,43,4,2017-07-24
4458,99,6,2019-07-29
424,65,2,2017-09-18
3809,83,4,2019-03-25
4976,36,8,2019-10-07
3314,86,10,2018-10-15
1974,69,2,2018-02-12
2809,58,5,2018-07-16
971,29,6,2017-05-29
5462,39,3,2021-02-15
4550,45,4,2019-07-29
5513,47,2,2019-12-16
1626,13,1,2017-10-23
1412,22,8,2017-09-11
2966,29,4,2018-09-10
2054,57,3,2018-02-26
322,43,1,2017-03-20
6,49,3,2017-01-02
5521,40,5,2019-12-16
4973,16,1,2019-10-21
4208,52,11,2019-04-08
1561,20,2,2017-12-04
3185,15,1,2018-12-03
4495,13,2,2019-08-19
2461,77,1,2018-07-09
691,51,5,2017-05-08
3647,20,8,2018-12-10
181,10,2,2017-03-06
3156,62,2,2018-11-05
4587,47,25,2019-10-14
3408,14,6,2018-10-22
2919,23,6,2018-09-03
3739,19,9,2019-01-21
4885,9,6,2019-09-23
3900,29,6,2019-03-11
2585,30,9,2018-07-02
2289,61,1,2018-04-23
344,49,1,2017-03-13
4189,9,8,2019-04-01
2085,10,6,2018-02-05
4508,84,2,2019-08-12
254,14,3,2017-03-20
4288,104,1,2019-06-24
5536,63,8,2020-01-06
3984,72,6,2019-05-06
4688,11,7,2019-09-02
5337,20,5,2019-10-28
1932,46,2,2018-01-01
4438,85,6,2019-07-08
3920,8,8,2019-02-18
4771,15,10,2019-09-16
761,12,2,2017-06-26
4779,8,1,2019-11-11
931,3,16,2017-05-15
2926,12,11,2018-08-06
4178,7,6,2019-04-08
5549,105,1,2020-01-13
198,57,2,2017-03-06
4197,9,8,2019-04-08
3240,5,1,2018-12-17
3898,29,16,2019-02-11
4843,67,5,2019-09-16
4146,20,5,2019-05-20
3326,41,6,2018-10-15
2855,14,13,2018-07-23
2146,9,1,2018-03-05
5207,12,7,2019-06-03
2122,8,1,2018-02-26
3078,21,6,2018-09-03
1455,13,6,2017-09-18
864,43,6,2017-05-22
3747,26,6,2019-02-11
3403,80,88,2019-01-07
84,8,4,2017-07-10
4287,102,3,2019-06-10
5053,63,4,2019-10-14
5573,108,7,2019-12-16
3428,40,8,2018-11-05
797,16,8,2017-04-24
198,9,6,2017-01-23
2049,42,1,2018-02-19
1447,47,2,2017-11-27
4958,1,9,2019-09-30
5195,19,3,2019-06-24
2881,22,6,2018-07-30
3423,49,2,2018-12-03
4063,36,3,2019-03-25
593,10,2,2017-05-15
467,35,2,2017-04-17
2175,46,8,2018-02-26
4697,24,6,2019-12-09
2436,28,8,2018-05-28
1758,18,7,2017-11-27
563,63,6,2017-03-27
4274,94,3,2019-11-25
1984,22,7,2018-03-12
1330,69,2,2017-09-18
516,7,9,2017-03-13
4419,35,4,2019-07-01
3253,39,5,2018-10-15
343,0,5,2017-02-06
1561,3,1,2018-01-01
4702,38,3,2019-09-30
2710,77,3,2018-06-18
1855,43,5,2018-01-08
4031,8,1,2019-03-18
4616,66,4,2019-11-11
4212,18,4,2019-04-15
4151,19,1,2019-07-01
51,2,3,2017-01-09
380,47,11,2017-02-20
5329,109,2,2019-07-01
4620,53,2,2019-08-19
5353,14,2,2019-11-11
650,51,10,2017-04-03
2351,26,6,2018-04-16
4095,39,10,2019-04-08
3757,1,1,2019-02-04
5245,73,8,2019-05-27
4604,29,3,2019-09-30
2497,44,4,2018-04-30
1167,27,5,2017-07-31
4961,36,14,2019-10-07
169,65,9,2017-01-16
2722,78,5,2018-06-25
1585,25,8,2017-10-02
446,58,4,2017-04-24
2564,54,2,2018-07-09
1399,46,6,2017-09-25
2006,24,1,2018-02-12
645,42,1,2017-04-17
107,31,9,2017-01-02
3254,9,3,2018-10-15
2544,47,8,2018-05-07
740,28,6,2017-04-17
4746,30,9,2019-09-09
3933,22,9,2019-04-15
5260,76,2,2019-06-17
4467,101,2,2019-07-29
5062,84,5,2020-08-03
3331,44,4,2018-11-19
4545,26,10,2019-09-02
4944,73,1,2019-10-28
2676,16,7,2018-06-04
1315,21,6,2017-08-28
5338,54,3,2019-10-28
4219,82,2,2019-05-06
4561,19,2,2019-09-02
1656,22,5,2017-11-27
3537,93,5,2018-12-10
3527,30,13,2018-11-19
1714,12,3,2018-01-01
4318,2,8,2019-06-10
5253,80,14,2019-05-13
1409,59,6,2017-09-18
2585,50,5,2018-05-21
4649,36,2,2019-09-23
2487,17,9,2018-07-09
1283,13,17,2017-08-28
2398,31,5,2018-05-28
5499,47,8,2019-11-25
5199,28,8,2019-05-06
2543,79,8,2018-05-07
2063,7,8,2018-02-05
5384,54,3,2019-11-11
2505,25,5,2018-06-25
5445,2,7,2019-11-11
3541,21,1,2018-11-26
1457,45,5,2017-09-18
5309,52,4,2019-06-10
3036,4,5,2018-08-27
1698,9,8,2017-11-06
2393,0,5,2018-05-07
4646,31,7,2019-09-30
5281,30,8,2019-05-13
4302,73,2,2019-06-17
5115,29,11,2019-04-29
2495,49,2,2018-05-21
3621,64,11,2018-12-17
2516,36,13,2018-05-07
5474,43,12,2019-11-18
3934,88,5,2020-06-29
2627,22,4,2018-06-18
1235,39,7,2017-11-27
1450,22,1,2017-11-13
3580,53,13,2018-11-26
3310,35,2,2018-10-29
4752,67,7,2019-09-09
2204,69,8,2018-03-12
1721,22,6,2017-11-27
5571,20,8,2019-12-09
966,10,3,2017-07-17
787,0,9,2017-04-24
1733,46,4,2017-11-20
3470,65,4,2018-12-31
5079,29,8,2019-10-28
68,5,1,2016-12-26
1916,3,1,2018-07-30
481,3,3,2017-04-03
3322,7,5,2018-11-12
4451,22,5,2019-07-15
5429,64,5,2019-11-04
4971,75,1,2019-12-09
3126,27,5,2018-09-10
5574,64,9,2020-01-06
2100,12,14,2018-02-12
2830,64,7,2018-07-30
4513,19,2,2019-08-26
766,26,5,2017-05-08
4963,15,3,2019-12-02
4038,93,2,2019-04-29
5334,43,7,2019-11-11
5010,103,6,2019-10-07
5066,54,8,2019-10-14
3933,39,4,2019-06-10
5076,110,14,2021-08-23
4184,27,2,2019-04-29
4909,107,8,2019-09-30
481,29,5,2017-04-17
4594,79,3,2019-09-09
4805,110,1,2019-10-21
1126,54,8,2017-07-17
4327,81,2,2019-07-01
5017,104,8,2019-10-14
1375,1,6,2017-09-04
5324,25,5,2019-06-03
1256,49,13,2017-08-21
1120,13,11,2017-07-17
1189,27,5,2017-08-07
5225,41,8,2019-06-24
1514,32,8,2017-10-02
4611,69,3,2019-08-19
4301,101,6,2019-06-10
1263,31,3,2017-09-04
1296,15,6,2017-08-28
3174,54,5,2018-10-08
1284,28,6,2017-08-28
3262,47,1,2018-11-19
1855,43,2,2018-01-15
4630,85,2,2019-08-26
3250,47,4,2018-10-29
718,46,4,2017-04-24
1141,26,9,2017-07-17
443,37,17,2017-03-27
3296,93,5,2018-10-08
3390,49,1,2018-12-03
4591,47,12,2019-08-05
1243,38,1,2017-10-09
2200,56,1,2018-04-02
3244,14,8,2018-10-15
5401,87,2,2019-12-09
2333,47,11,2018-04-02
2120,1,1,2018-04-09
1245,47,9,2017-08-21
3275,45,2,2018-11-12
4019,7,2,2019-04-08
3073,48,5,2018-09-03
1589,1,5,2017-11-06
3850,79,5,2019-02-11
5230,36,2,2019-05-20
620,36,13,2017-03-27
3994,80,8,2019-02-25
3768,26,5,2019-01-07
3987,68,5,2019-02-25
3303,24,2,2019-01-14
5011,24,1,2019-11-04
404,8,2,2017-04-17
816,46,9,2017-05-01
926,20,6,2017-05-15
3202,13,8,2018-09-24
822,38,1,2017-05-15
4790,3,1,2019-10-07
4198,67,2,2019-05-06
3202,7,5,2018-09-24
4856,107,2,2019-12-02
4143,7,2,2019-05-06
4451,8,11,2019-09-09
2062,39,2,2018-02-19
2678,31,7,2018-10-01
5373,42,2,2019-11-11
2980,62,6,2018-08-20
4718,1,4,2021-03-01
1475,29,8,2017-09-18
2611,43,10,2018-06-18
3638,54,6,2018-12-10
4140,53,4,2019-03-25
1669,43,3,2017-12-18
331,43,4,2017-02-06
4248,79,2,2019-06-03
4932,84,3,2019-10-21
3175,35,1,2018-10-22
3884,104,3,2019-07-22
2997,39,1,2018-09-24
2986,79,8,2018-08-20
837,65,4,2017-06-12
1081,43,4,2017-08-07
4306,20,4,2019-07-22
1570,60,3,2017-11-06
3222,5,7,2018-11-12
2791,13,2,2018-08-13
757,58,3,2017-05-15
2398,43,4,2018-06-18
4215,94,8,2019-05-27
4370,89,2,2019-07-01
3649,18,10,2018-12-10
2405,61,1,2018-05-21
927,9,10,2017-05-29
5530,38,5,2019-11-18
2001,49,1,2018-02-05
5138,52,2,2019-05-06
2676,90,8,2018-06-04
36,13,8,2016-12-05
956,36,3,2017-06-12
806,15,4,2017-05-15
5459,106,3,2019-12-16
1050,30,13,2017-07-03
3425,25,3,2018-11-26
4771,36,2,2019-09-30
3863,54,4,2019-02-11
5208,88,8,2019-05-27
661,16,8,2017-04-03
4734,52,5,2019-09-09
5245,54,9,2019-06-10
1505,27,4,2017-11-27
1021,4,2,2017-07-24
1482,45,8,2017-09-18
4208,32,7,2019-04-08
3224,5,8,2018-09-24
3943,73,8,2019-02-18
1235,18,4,2017-11-20
3972,77,3,2019-04-01
225,41,2,2017-03-20
1370,14,4,2017-10-02
5292,12,13,2019-05-13
972,38,6,2017-06-05
5115,8,2,2019-05-06
2025,24,1,2018-02-26
404,7,3,2017-03-27
2119,3,4,2018-04-16
3838,64,6,2020-01-06
4780,95,3,2019-10-28
2632,43,10,2018-05-28
4279,6,2,2019-08-26
4042,110,3,2019-03-25
2551,18,1,2018-06-04
5050,4,6,2019-10-14
2744,30,6,2018-07-09
4614,30,12,2019-08-12
2664,32,8,2018-06-04
4288,89,5,2020-07-27
1497,68,1,2017-11-13
4350,79,5,2019-06-17
3279,41,2,2018-11-19
4762,15,10,2019-09-16
3533,72,3,2018-12-10
4717,13,8,2019-09-02
2089,39,4,2018-02-26
2905,51,5,2018-08-27
1056,4,2,2017-08-28
365,33,5,2017-02-27
2505,0,2,2018-06-25
3281,86,4,2018-11-05
4493,15,4,2019-08-12
4354,0,2,2019-07-15
1371,64,6,2017-09-04
2282,59,1,2018-04-16
148,7,2,2017-04-10
649,48,4,2017-06-12
5544,77,8,2019-12-09
396,10,2,2017-06-05
5505,5,8,2019-11-18
5132,18,3,2019-05-27
2214,56,1,2018-07-02
136,54,5,2017-06-19
1364,50,6,2017-09-11
5274,15,6,2019-05-13
3112,40,13,2018-09-10
2656,82,5,2018-06-18
3051,24,2,2020-02-10
3392,75,6,2018-10-22
486,30,4,2017-05-22
1154,66,2,2017-08-14
1932,35,5,2017-12-25
1792,54,1,2018-01-22
825,49,1,2017-05-15
4818,26,6,2019-09-16
3227,14,10,2018-09-24
4313,2,3,2019-06-24
2484,5,5,2018-07-09
4638,89,2,2019-10-07
1792,27,2,2018-01-22
4483,88,5,2019-07-29
4703,67,1,2019-09-30
1305,73,4,2017-09-25
1177,39,2,2017-08-28
5077,47,2,2019-12-09
477,35,9,2017-03-13
4620,39,9,2019-08-12
1809,40,2,2018-01-01
442,24,10,2017-03-06
863,54,5,2017-05-08
3493,40,5,2018-11-12
347,28,5,2017-02-27
109,39,9,2017-07-10
4699,16,6,2019-09-02
1595,49,2,2017-12-04
3649,12,2,2018-12-24
3925,104,1,2019-02-25
5293,54,6,2019-05-20
5225,28,2,2019-06-17
4545,24,8,2019-09-02
4214,23,10,2019-04-29
3571,4,5,2018-11-26
4489,56,4,2019-07-29
3047,18,16,2018-10-29
4415,107,3,2019-07-29
23,6,2,2017-01-09
3727,45,11,2019-02-04
4655,83,2,2019-11-04
2743,3,1,2018-07-23
4650,53,10,2019-10-28
2209,86,6,2018-08-13
1837,43,5,2017-11-27
2942,16,4,2019-01-21
1855,51,3,2018-01-08
3446,46,8,2018-11-12
1932,29,2,2018-02-05
336,22,1,2017-03-20
5060,100,2,2019-11-11
312,12,5,2017-02-27
5427,51,2,2019-12-09
288,8,3,2017-04-03
5085,52,2,2019-04-29
856,17,5,2017-05-29
3861,14,4,2019-04-01
3988,72,2,2019-04-01
5248,6,7,2019-05-13
2215,40,6,2018-03-05
111,40,3,2017-04-10
2558,53,3,2018-05-28
333,8,8,2017-02-06
599,13,1,2017-05-01
2485,54,1,2018-06-11
1723,30,8,2017-11-20
3186,12,28,2018-10-22
927,18,6,2017-05-29
3035,4,5,2018-08-27
2954,39,3,2018-10-01
656,61,8,2017-04-03
830,45,2,2017-06-19
5486,49,3,2019-12-02
5405,106,3,2020-07-20
2547,43,1,2018-05-28
4432,81,8,2019-07-01
3645,24,4,2018-12-10
4357,22,1,2019-07-08
3881,76,5,2019-02-11
842,0,6,2017-05-01
2678,60,2,2018-06-18
343,47,2,2017-07-31
5226,79,4,2019-06-24
3653,45,3,2019-01-14
4224,80,18,2019-05-20
2641,46,7,2018-06-25
1176,48,1,2017-08-21
2028,55,1,2018-02-12
274,33,8,2017-03-06
5091,4,2,2019-05-20
4631,6,1,2019-09-02
1025,39,3,2018-01-22
628,56,7,2017-03-27
5146,73,7,2019-04-22
4536,29,2,2019-08-12
3822,33,4,2019-01-21
3001,33,1,2018-10-01
5144,15,4,2019-04-29
3406,36,11,2018-11-05
1295,24,6,2017-08-28
4688,54,2,2019-09-23
3570,65,5,2018-11-26
3630,60,8,2018-12-10
3355,30,5,2018-11-05
307,54,6,2017-02-06
4519,8,2,2019-08-12
987,2,8,2017-06-05
3862,62,1,2019-02-18
962,22,6,2017-05-29
1755,0,8,2017-11-13
4739,93,8,2019-09-09
2765,12,3,2018-07-16
107,14,1,2017-03-06
2859,72,1,2018-09-10
3411,22,1,2018-11-05
4300,25,4,2019-06-17
3645,6,4,2018-12-10
5457,110,1,2019-11-25
4957,35,1,2019-11-11
2022,45,1,2018-03-05
5209,66,2,2019-05-27
4808,47,2,2019-11-04
5486,61,4,2019-11-18
1586,45,1,2017-10-23
5424,80,9,2019-11-04
3621,29,14,2019-01-07
3933,10,17,2019-05-06
3526,56,4,2018-12-10
2745,68,5,2018-06-25
4772,43,4,2019-09-23
2728,15,2,2018-07-09
3932,22,5,2019-02-18
4986,36,1,2019-10-28
2117,56,4,2018-02-12
2365,4,4,2018-05-14
4271,54,5,2019-06-10
2938,27,8,2018-08-06
3039,82,3,2018-12-17
2088,18,7,2018-02-19
3848,56,14,2019-02-04
1295,31,6,2017-08-28
4040,6,6,2019-03-04
1036,37,8,2017-07-31
1733,19,8,2017-11-13
433,2,2,2017-07-03
4774,29,2,2019-09-23
4705,20,1,2019-09-16
4091,46,4,2019-03-18
2945,14,3,2018-08-20
4523,10,4,2019-08-05
2398,24,3,2018-06-11
5198,100,1,2019-05-20
3250,59,5,2018-10-15
4440,67,9,2019-08-12
1058,37,7,2017-07-24
4820,46,5,2019-11-04
4173,82,3,2019-05-27
4002,44,2,2021-03-01
5004,1,5,2019-10-07
3829,87,8,2019-01-21
4180,53,2,2019-04-22
2628,62,5,2018-05-28
838,56,2,2017-05-22
1647,41,2,2017-11-13
4893,13,2,2019-10-21
1217,45,6,2017-08-14
1520,69,1,2017-11-13
1616,5,2,2017-11-13
2171,46,5,2018-02-26
1381,37,8,2017-09-04
2782,47,4,2018-08-13
2720,45,2,2018-07-09
4993,8,8,2019-10-07
3139,5,8,2018-09-10
2140,36,2,2018-03-26
5078,93,2,2019-11-04
5317,10,14,2019-05-20
4601,49,2,2019-08-26
870,50,1,2017-05-22
2599,33,1,2018-06-04
9,22,3,2016-12-26
5528,80,1,2019-12-09
5010,67,1,2019-10-21
3709,16,5,2018-12-31
560,60,5,2017-04-17
4364,12,11,2019-06-17
3935,90,3,2019-03-04
4012,29,5,2019-03-04
2883,14,22,2018-09-03
2097,18,13,2018-03-19
4231,76,7,2019-04-08
3403,60,2,2018-11-26
5393,75,1,2021-01-25
3848,23,5,2019-02-11
2114,15,8,2018-02-12
1790,60,3,2017-12-11
1692,26,34,2017-12-18
3330,27,4,2018-12-31
1259,8,2,2017-09-25
3756,57,5,2019-01-07
221,45,9,2017-02-27
1947,38,1,2018-02-19
757,62,2,2017-06-05
4292,88,8,2019-06-10
1610,19,8,2017-10-09
4781,20,1,2019-09-23
2129,1,3,2018-02-12
4211,95,3,2019-05-06
2088,22,6,2018-02-19
3111,43,3,2018-10-01
1684,68,13,2017-11-06
2668,43,2,2018-07-02
200,54,9,2017-01-16
4344,8,1,2019-07-22
4159,33,1,2019-04-08
1994,41,1,2018-02-12
5025,14,6,2019-10-07
1293,39,8,2017-08-28
4584,48,2,2019-08-19
2355,56,1,2018-06-25
4789,79,2,2019-10-07
4971,82,5,2019-10-07
4917,75,8,2019-09-30
5207,9,3,2019-07-08
140,40,2,2017-07-24
1538,54,5,2017-10-02
2998,79,8,2018-08-20
4359,27,2,2020-07-06
908,32,6,2017-05-15
4587,21,5,2019-09-09
1931,61,3,2018-02-26
2546,4,5,2018-05-07
1297,61,4,2017-08-28
3042,61,5,2018-08-27
1764,4,6,2017-11-27
4342,57,7,2019-07-15
4215,20,5,2019-04-22
4345,41,4,2019-06-24
1094,59,4,2017-07-24
149,27,5,2017-01-09
1707,47,5,2017-11-06
578,23,5,2017-03-27
3425,26,2,2018-11-26
3794,85,8,2019-01-21
1150,48,7,2017-09-11
3324,6,1,2018-11-12
5543,95,1,2020-01-27
4973,19,1,2019-12-09
4098,19,1,2019-04-08
1646,46,1,2017-11-13
1917,3,4,2017-12-25
1896,63,1,2018-01-08
191,3,1,2017-03-06
4013,26,4,2019-03-04
5196,5,2,2019-06-24
2461,64,1,2018-07-09
5356,88,5,2019-10-28
215,55,1,2017-02-13
2188,28,5,2018-03-19
4857,86,4,2019-10-14
2119,46,13,2018-02-19
2216,32,11,2018-04-09
2877,66,6,2018-08-27
4988,39,6,2019-10-07
4233,95,6,2019-04-08
3290,35,2,2018-10-15
1230,63,5,2017-08-14
5511,35,6,2019-11-18
4661,65,11,2019-08-26
3611,61,5,2018-12-03
3285,31,8,2018-10-01
5378,65,12,2019-11-04
5157,12,17,2019-04-22
5094,18,4,2019-05-13
3398,99,9,2018-10-29
4143,95,2,2021-07-19
1524,51,8,2017-10-02
4119,29,8,2019-04-01
5436,4,1,2019-12-09
2973,24,6,2018-08-20
412,63,6,2017-04-24
4820,82,9,2019-10-28
1638,19,2,2017-10-23
4615,18,13,2019-08-12
134,2,1,2017-03-06
227,64,1,2017-03-20
2955,51,4,2018-08-27
4762,3,15,2019-09-16
1412,47,11,2017-09-25
198,48,6,2017-01-30
3047,7,1,2018-10-01
3362,31,4,2018-11-05
1692,44,10,2018-01-01
2988,46,2,2019-02-04
4363,10,6,2019-06-17
3162,36,5,2018-10-01
3845,51,1,2019-02-18
1927,20,2,2018-02-05
4385,20,5,2019-07-08
5565,66,1,2019-12-30
391,44,2,2017-03-27
4732,88,3,2020-06-22
2386,38,6,2018-04-16
1226,73,5,2017-09-18
4424,76,6,2019-07-08
4696,16,2,2019-09-23
1154,64,2,2017-09-18
4057,48,6,2019-03-11
4701,29,3,2019-09-30
4843,81,2,2019-10-14
4618,36,3,2019-08-19
328,10,10,2017-02-06
15,16,6,2016-12-05
2309,82,4,2018-04-09
4192,16,3,2019-05-06
3972,76,6,2019-04-01
1734,14,3,2017-11-27
2118,22,3,2018-03-05
3054,64,4,2018-09-03
2712,75,7,2018-07-23
3879,85,5,2019-02-04
4174,104,8,2019-04-08
148,23,6,2017-03-27
4869,53,2,2019-10-14
4224,53,21,2019-04-15
2225,24,2,2018-04-23
2097,66,9,2018-02-12
3938,30,4,2019-02-25
4960,104,1,2019-11-04
1711,46,1,2017-12-11
2435,4,5,2018-04-16
2652,31,3,2018-07-30
3032,90,4,2018-10-01
86,53,10,2017-06-19
4577,46,2,2019-08-19
3369,86,6,2018-10-22
4324,90,5,2019-07-29
1635,5,5,2017-11-27
3054,30,8,2018-09-03
3192,12,5,2018-10-29
1511,4,5,2017-11-13
1982,0,2,2018-02-19
2116,9,9,2018-02-12
3924,73,2,2019-02-25
1237,9,8,2017-08-21
2522,56,1,2018-05-28
963,43,6,2017-06-26
3483,46,2,2018-12-03
5300,35,2,2019-05-27
5102,18,2,2019-04-22
4096,72,4,2019-03-18
3999,95,3,2019-02-25
5366,36,2,2019-11-18
2166,26,1,2018-04-23
3003,43,4,2018-08-27
2170,78,8,2018-02-26
5003,2,1,2019-10-21
4857,35,8,2019-10-14
5567,50,5,2018-12-31
4176,14,10,2019-05-20
469,65,3,2017-04-24
395,43,6,2017-02-27
3000,21,1,2018-10-01
2946,41,13,2018-10-08
5054,24,3,2019-11-11
1623,1,4,2017-11-27
3303,35,4,2019-01-14
4460,95,2,2019-08-05
4760,10,8,2019-09-09
1445,23,4,2017-10-02
886,18,2,2017-06-19
2276,10,3,2018-05-07
1148,66,3,2017-08-28
633,47,1,2017-05-08
5278,9,9,2019-05-13
4732,67,7,2019-10-07
2274,68,5,2018-03-26
4165,44,6,2019-04-01
414,58,2,2017-03-20
876,53,4,2017-06-12
4610,33,2,2019-08-26
4440,104,3,2019-07-29
2197,49,3,2018-04-02
218,2,1,2017-02-06
4380,64,2,2019-07-22
727,41,8,2017-04-17
650,48,1,2017-04-17
1819,73,1,2018-03-26
2459,75,9,2018-04-23
3758,35,4,2020-01-06
1627,36,4,2017-11-06
2487,24,7,2018-07-09
4723,86,2,2019-11-04
3047,21,8,2018-11-19
703,1,6,2017-04-10
895,15,1,2017-05-22
2285,0,5,2018-03-26
5496,13,6,2019-11-18
3548,41,10,2018-11-19
2180,12,4,2018-04-23
495,36,1,2017-04-24
3633,8,1,2020-02-03
5316,6,8,2019-06-03
672,58,4,2017-04-10
2168,78,2,2018-05-14
3605,14,4,2018-12-03
820,43,3,2017-05-15
732,46,10,2017-04-24
2745,56,5,2018-06-25
3610,31,4,2018-12-31
901,3,10,2017-05-08
16,28,10,2016-11-28
5222,15,2,2019-06-03
1507,16,4,2017-10-02
5294,56,15,2019-05-20
2950,17,1,2018-10-01
1342,28,8,2017-08-28
4334,16,4,2019-06-24
4603,53,6,2019-08-26
3718,25,4,2018-12-31
5046,76,5,2021-02-08
5234,102,2,2019-05-20
4990,86,9,2019-10-07
4458,9,6,2019-07-22
370,66,9,2017-02-20
411,36,29,2017-07-24
4865,8,4,2019-09-30
1943,43,5,2018-01-08
5295,57,3,2019-06-24
4357,117,2,2019-07-08
2034,79,8,2018-04-09
133,41,2,2017-02-20
1147,14,2,2017-08-14
4334,52,2,2019-07-22
4771,47,5,2019-12-16
1637,36,4,2017-11-13
4689,22,7,2019-09-02
3176,30,6,2018-11-05
5552,57,5,2019-12-02
4761,61,5,2019-10-14
4332,44,5,2019-06-24
463,46,2,2017-04-17
3704,85,4,2019-01-28
1347,36,15,2017-09-18
5008,87,5,2019-10-14
3279,9,10,2018-10-08
2593,30,11,2018-05-21
3787,46,8,2019-01-14
4659,59,2,2019-10-07
1333,59,5,2017-08-28
2531,1,2,2018-05-28
1115,21,4,2017-07-17
4438,72,6,2019-07-29
5451,63,5,2019-11-11
4414,84,3,2019-07-15
4666,76,5,2019-09-02
1025,5,9,2017-06-26
2221,41,6,2018-03-12
2436,46,29,2018-05-28
3062,32,4,2018-11-05
4034,72,5,2019-03-04
3440,52,1,2018-12-03
3453,69,5,2018-12-03
970,6,6,2017-06-05
1651,38,1,2017-11-13
5086,46,5,2019-05-06
2495,28,2,2018-05-21
4693,13,6,2019-09-02
5199,14,2,2019-05-20
339,41,5,2017-02-27
3341,29,4,2018-10-15
2286,3,10,2018-03-19
229,60,4,2017-02-13
184,9,5,2017-03-27
2978,26,5,2018-08-20
4596,5,4,2019-09-16
5311,99,3,2019-07-15
3403,32,8,2018-10-29
1742,22,2,2017-11-27
469,45,2,2017-05-15
3963,6,5,2019-02-18
653,45,1,2017-04-17
593,13,10,2017-03-27
1514,4,5,2017-10-02
1403,0,1,2017-10-16
4482,2,2,2019-08-19
2546,53,3,2018-05-28
4305,39,2,2019-07-08
1421,38,3,2017-10-02
5525,13,2,2020-01-06
899,49,3,2017-06-12
2363,32,1,2018-04-16
4603,66,3,2019-09-09
795,33,8,2017-04-24
3915,68,1,2019-03-18
1661,57,5,2017-11-20
5294,65,10,2019-06-10
5000,8,8,2019-10-14
2830,52,3,2018-08-27
4451,73,6,2019-07-15
3202,36,6,2018-11-26
2174,24,8,2018-02-26
3330,22,2,2018-12-24
5467,16,1,2019-11-18
2573,50,1,2018-05-28
5367,8,8,2019-10-28
3131,1,8,2018-09-17
1291,10,13,2017-08-28
5523,5,7,2019-11-18
4100,1,2,2019-03-25
1286,72,6,2017-08-28
2797,30,2,2018-08-20
2764,19,8,2018-06-25
3463,40,8,2018-11-05
2929,14,1,2018-09-03
4767,115,3,2019-10-07
401,62,1,2017-03-27
783,27,6,2017-05-22
2159,16,2,2018-07-09
3598,8,2,2019-02-11
2163,55,1,2018-03-12
4130,86,2,2019-04-15
3462,0,1,2018-11-12
288,56,2,2017-03-20
3607,45,5,2018-12-03
5558,99,7,2019-12-02
4205,36,8,2019-04-01
3247,85,1,2018-11-12
2439,73,4,2018-05-14
4755,47,5,2019-10-28
2502,8,11,2018-05-07
681,10,8,2017-04-17
3976,65,6,2019-02-25
2176,21,1,2018-04-30
4727,14,1,2019-09-16
1419,65,15,2017-09-11
4591,100,9,2019-08-05
148,18,7,2017-05-01
1644,3,2,2017-12-04
4486,75,6,2019-07-22
